%
Observatory Name: VENUS
Region: Saanich Inlet
Node Location: Central Node
Study Area: VIP
Site: VIP-16 from: 2012-Feb-26 to: 2012-Aug-12 Latitude(decdeg N): 48.6514 Longitude(decdeg W): 123.4791 Depth(m): 96
Site: VIP-17 from: 2012-Aug-12 to: 2012-Sep-22 Latitude(decdeg N): 48.6513 Longitude(decdeg W): 123.4864 Depth(m): 96
Water Property: Oxygen Units: ml/l
Device: Aanderaa Optode 4175 (S/N 18) from: 2011-Oct-02 to: 2012-Aug-12
Device: Aanderaa Optode 4175 (S/N 1684) from: 2012-Aug-13 to: 2012-Sep-22
Sample Period: 60s from:2011-10-04 to: 2012-08-13
Sample Period: 60s from:2012-08-13 to: 2012-09-22
This data set was concatenated from multiple devices and sites in the VIP study area.
This data has been averaged into 10 minute intervals.
Time given is the middle of the averaging bin. The mean of the time bin is also given.
Time Format: number of decimal days from the start of the current year (Start Time)
Data Gaps are represented by NaN's (Not a Number). See metadata for more information.
QC Flag: 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information.
Start Time: 2012-01-01 00:00:00
Time Zone: UTC
%
Time (UTC) , Oxygen (ml/l) , Oxygen QC Flag , Oxygen Number Data Averaged , Oxygen Standard Deviation , Oxygen Bin Time Mean
237.572917 ,   0.907210 , 7 , 10 ,   0.001318 , 237.572903
237.579861 ,   0.908895 , 7 , 10 ,   0.000712 , 237.579847
237.586806 ,   0.917697 , 7 , 10 ,   0.003007 , 237.586792
237.593750 ,   0.919515 , 7 , 10 ,   0.004201 , 237.593736
237.600694 ,   0.907699 , 7 , 10 ,   0.005518 , 237.600681
237.607639 ,   0.890380 , 7 , 10 ,   0.009244 , 237.607625
237.614583 ,   0.841947 , 7 , 10 ,   0.016927 , 237.614570
237.621528 ,   0.858056 , 7 , 10 ,   0.008018 , 237.621514
237.628472 ,   0.852920 , 7 , 10 ,   0.011282 , 237.628458
237.635417 ,   0.821029 , 7 , 10 ,   0.004555 , 237.635403
237.642361 ,   0.808682 , 7 , 10 ,   0.001540 , 237.642347
237.649306 ,   0.799319 , 7 , 10 ,   0.003938 , 237.649292
237.656250 ,   0.787775 , 7 , 10 ,   0.003421 , 237.656236
237.663194 ,   0.791207 , 7 , 10 ,   0.009315 , 237.663181
237.670139 ,   0.812039 , 7 , 10 ,   0.011085 , 237.670125
237.677083 ,   0.853768 , 7 , 10 ,   0.014652 , 237.677070
237.684028 ,   0.836926 , 7 , 10 ,   0.018206 , 237.684014
237.690972 ,   0.818262 , 7 , 10 ,   0.005657 , 237.690958
237.697917 ,   0.868161 , 7 , 10 ,   0.012887 , 237.697903
237.704861 ,   0.878433 , 7 , 10 ,   0.006111 , 237.704847
237.711806 ,   0.823126 , 7 , 10 ,   0.013032 , 237.711792
237.718750 ,   0.781836 , 7 , 10 ,   0.012234 , 237.718736
237.725694 ,   0.770776 , 7 , 10 ,   0.000636 , 237.725681
237.732639 ,   0.768752 , 7 , 10 ,   0.001368 , 237.732625
237.739583 ,   0.769568 , 7 , 10 ,   0.000986 , 237.739570
237.746528 ,   0.765651 , 7 , 10 ,   0.001594 , 237.746514
237.753472 ,   0.763028 , 7 , 10 ,   0.004437 , 237.753458
237.760417 ,   0.771911 , 7 , 10 ,   0.009202 , 237.760403
237.767361 ,   0.814785 , 7 , 10 ,   0.035942 , 237.767347
237.774306 ,   0.773760 , 7 , 10 ,   0.001126 , 237.774292
237.781250 ,   0.738625 , 7 , 10 ,   0.023260 , 237.781236
237.788194 ,   0.723753 , 7 , 10 ,   0.012355 , 237.788181
237.795139 ,   0.703984 , 7 , 10 ,   0.007986 , 237.795125
237.802083 ,   0.700618 , 7 , 10 ,   0.003942 , 237.802070
237.809028 ,   0.707164 , 7 , 10 ,   0.006143 , 237.809014
237.815972 ,   0.725261 , 7 , 10 ,   0.003737 , 237.815958
237.822917 ,   0.731646 , 7 , 10 ,   0.006160 , 237.822903
237.829861 ,   0.753424 , 7 , 10 ,   0.014644 , 237.829847
237.836806 ,   0.759905 , 7 , 10 ,   0.008897 , 237.836792
237.843750 ,   0.740064 , 7 , 10 ,   0.005661 , 237.843736
237.850694 ,   0.734318 , 7 , 10 ,   0.001823 , 237.850681
237.857639 ,   0.729211 , 7 , 10 ,   0.002676 , 237.857625
237.864583 ,   0.732167 , 7 , 10 ,   0.002976 , 237.864570
237.871528 ,   0.743191 , 7 , 10 ,   0.002443 , 237.871514
237.878472 ,   0.750403 , 7 , 10 ,   0.002402 , 237.878458
237.885417 ,   0.753337 , 7 , 10 ,   0.003919 , 237.885403
237.892361 ,   0.764815 , 7 , 10 ,   0.008204 , 237.892347
237.899306 ,   0.785311 , 7 , 10 ,   0.007205 , 237.899292
237.906250 ,   0.818878 , 7 , 10 ,   0.005255 , 237.906236
237.913194 ,   0.824494 , 7 , 10 ,   0.007046 , 237.913181
237.920139 ,   0.778653 , 7 , 10 ,   0.016419 , 237.920125
237.927083 ,   0.778838 , 7 , 10 ,   0.012807 , 237.927070
237.934028 ,   0.817024 , 7 , 10 ,   0.011298 , 237.934014
237.940972 ,   0.845380 , 7 , 10 ,   0.007658 , 237.940958
237.947917 ,   0.799000 , 7 , 10 ,   0.017025 , 237.947903
237.954861 ,   0.808680 , 7 , 10 ,   0.006750 , 237.954847
237.961806 ,   0.857634 , 7 , 10 ,   0.039643 , 237.961792
237.968750 ,   0.919416 , 7 , 10 ,   0.001890 , 237.968736
237.975694 ,   0.924003 , 7 , 10 ,   0.005764 , 237.975681
237.982639 ,   0.908427 , 7 , 10 ,   0.008306 , 237.982625
237.989583 ,   0.931849 , 7 , 10 ,   0.003466 , 237.989570
237.996528 ,   0.921497 , 7 , 10 ,   0.004678 , 237.996514
238.003472 ,   0.904966 , 7 , 10 ,   0.007149 , 238.003458
238.010417 ,   0.893719 , 7 , 10 ,   0.002018 , 238.010403
238.017361 ,   0.879374 , 7 , 10 ,   0.026886 , 238.017347
238.024306 ,   0.762485 , 7 , 10 ,   0.010054 , 238.024292
238.031250 ,   0.733818 , 7 , 10 ,   0.010261 , 238.031236
238.038194 ,   0.733044 , 7 , 10 ,   0.002723 , 238.038181
238.045139 ,   0.750607 , 7 , 10 ,   0.006537 , 238.045125
238.052083 ,   0.786030 , 7 , 10 ,   0.053372 , 238.052070
238.059028 ,   0.863779 , 7 , 10 ,   0.009461 , 238.059014
238.065972 ,   0.815364 , 7 , 10 ,   0.025372 , 238.065958
238.072917 ,   0.815061 , 7 , 10 ,   0.017038 , 238.072903
238.079861 ,   0.798402 , 7 , 10 ,   0.005110 , 238.079847
238.086806 ,   0.780372 , 7 , 10 ,   0.012763 , 238.086792
238.093750 ,   0.746089 , 7 , 10 ,   0.011633 , 238.093736
238.100694 ,   0.746793 , 7 , 10 ,   0.014143 , 238.100681
238.107639 ,   0.776896 , 7 , 10 ,   0.001750 , 238.107625
238.114583 ,   0.788195 , 7 , 10 ,   0.010109 , 238.114570
238.121528 ,   0.812795 , 7 , 10 ,   0.003337 , 238.121514
238.128472 ,   0.821138 , 7 , 10 ,   0.009527 , 238.128458
238.135417 ,   0.839407 , 7 , 10 ,   0.002533 , 238.135403
238.142361 ,   0.844043 , 7 , 10 ,   0.003996 , 238.142347
238.149306 ,   0.837210 , 7 , 10 ,   0.003748 , 238.149292
238.156250 ,   0.853287 , 7 , 10 ,   0.004030 , 238.156236
238.163194 ,   0.858584 , 7 , 10 ,   0.001006 , 238.163181
238.170139 ,   0.867256 , 7 , 10 ,   0.002454 , 238.170125
238.177083 ,   0.855531 , 7 , 10 ,   0.005466 , 238.177070
238.184028 ,   0.863783 , 7 , 10 ,   0.002804 , 238.184014
238.190972 ,   0.866257 , 7 , 10 ,   0.006497 , 238.190958
238.197917 ,   0.868758 , 7 , 10 ,   0.008702 , 238.197903
238.204861 ,   0.849705 , 7 , 10 ,   0.001672 , 238.204847
238.211806 ,   0.854301 , 7 , 10 ,   0.000931 , 238.211792
238.218750 ,   0.834248 , 7 , 10 ,   0.014340 , 238.218736
238.225694 ,   0.808155 , 7 , 10 ,   0.004647 , 238.225681
238.232639 ,   0.793273 , 7 , 10 ,   0.005608 , 238.232625
238.239583 ,   0.776348 , 7 , 10 ,   0.002587 , 238.239570
238.246528 ,   0.776418 , 7 , 10 ,   0.002205 , 238.246514
238.253472 ,   0.775930 , 7 , 10 ,   0.002633 , 238.253458
238.260417 ,   0.796750 , 7 , 10 ,   0.008635 , 238.260403
238.267361 ,   0.809435 , 7 , 10 ,   0.001957 , 238.267347
238.274306 ,   0.802330 , 7 , 10 ,   0.002560 , 238.274292
238.281250 ,   0.797045 , 7 , 10 ,   0.002955 , 238.281236
238.288194 ,   0.812189 , 7 , 10 ,   0.005571 , 238.288181
238.295139 ,   0.825314 , 7 , 10 ,   0.001855 , 238.295125
238.302083 ,   0.853974 , 7 , 10 ,   0.016826 , 238.302070
238.309028 ,   0.865256 , 7 , 10 ,   0.015169 , 238.309014
238.315972 ,   0.828182 , 7 , 10 ,   0.007333 , 238.315958
238.322917 ,   0.849078 , 7 , 10 ,   0.009895 , 238.322903
238.329861 ,   0.875800 , 7 , 10 ,   0.003737 , 238.329847
238.336806 ,   0.855404 , 7 , 10 ,   0.021914 , 238.336792
238.343750 ,   0.816528 , 7 , 10 ,   0.011920 , 238.343736
238.350694 ,   0.812276 , 7 , 10 ,   0.004565 , 238.350681
238.357639 ,   0.809424 , 7 , 10 ,   0.002974 , 238.357625
238.364583 ,   0.849809 , 7 , 10 ,   0.017028 , 238.364570
238.371528 ,   0.873337 , 7 , 10 ,   0.004435 , 238.371514
238.378472 ,   0.876411 , 7 , 10 ,   0.003177 , 238.378458
238.385417 ,   0.863059 , 7 , 10 ,   0.009623 , 238.385403
238.392361 ,   0.816910 , 7 , 10 ,   0.003758 , 238.392347
238.399306 ,   0.835644 , 7 , 10 ,   0.010864 , 238.399292
238.406250 ,   0.840861 , 7 , 10 ,   0.001150 , 238.406236
238.413194 ,   0.814357 , 7 , 10 ,   0.012123 , 238.413181
238.420139 ,   0.808461 , 7 , 10 ,   0.005518 , 238.420125
238.427083 ,   0.826984 , 7 , 10 ,   0.002938 , 238.427070
238.434028 ,   0.818956 , 7 , 10 ,   0.006810 , 238.434014
238.440972 ,   0.813841 , 7 , 10 ,   0.009604 , 238.440958
238.447917 ,   0.816917 , 7 , 10 ,   0.011474 , 238.447903
238.454861 ,   0.841973 , 7 , 10 ,   0.012038 , 238.454847
238.461806 ,   0.857022 , 7 , 10 ,   0.005372 , 238.461792
238.468750 ,   0.833842 , 7 , 10 ,   0.005052 , 238.468736
238.475694 ,   0.831229 , 7 , 10 ,   0.001880 , 238.475681
238.482639 ,   0.825715 , 7 , 10 ,   0.006313 , 238.482625
238.489583 ,   0.806962 , 7 , 10 ,   0.003744 , 238.489570
238.496528 ,   0.798289 , 7 , 10 ,   0.001267 , 238.496514
238.503472 ,   0.797853 , 7 , 10 ,   0.002802 , 238.503458
238.510417 ,   0.797626 , 7 , 10 ,   0.005027 , 238.510403
238.517361 ,   0.781769 , 7 , 10 ,   0.006920 , 238.517347
238.524306 ,   0.786990 , 7 , 10 ,   0.007978 , 238.524292
238.531250 ,   0.796757 , 7 , 10 ,   0.001696 , 238.531236
238.538194 ,   0.810744 , 7 , 10 ,   0.007562 , 238.538181
238.545139 ,   0.818921 , 7 , 10 ,   0.002734 , 238.545125
238.552083 ,   0.822233 , 7 , 10 ,   0.012280 , 238.552070
238.559028 ,   0.859503 , 7 , 10 ,   0.006949 , 238.559014
238.565972 ,   0.868972 , 7 , 10 ,   0.001515 , 238.565958
238.572917 ,   0.858252 , 7 , 10 ,   0.007647 , 238.572903
238.579861 ,   0.802890 , 7 , 10 ,   0.033385 , 238.579847
238.586806 ,   0.779311 , 7 , 10 ,   0.013095 , 238.586792
238.593750 ,   0.823934 , 7 , 10 ,   0.017147 , 238.593736
238.600694 ,   0.848936 , 7 , 10 ,   0.017050 , 238.600681
238.607639 ,   0.796812 , 7 , 10 ,   0.006053 , 238.607625
238.614583 ,   0.776757 , 7 , 10 ,   0.006979 , 238.614570
238.621528 ,   0.763755 , 7 , 10 ,   0.002424 , 238.621514
238.628472 ,   0.766222 , 7 , 10 ,   0.013941 , 238.628458
238.635417 ,   0.778654 , 7 , 10 ,   0.002503 , 238.635403
238.642361 ,   0.777501 , 7 , 10 ,   0.001487 , 238.642347
238.649306 ,   0.763086 , 7 , 10 ,   0.010583 , 238.649292
238.656250 ,   0.751781 , 7 , 10 ,   0.006970 , 238.656236
238.663194 ,   0.733652 , 7 , 10 ,   0.003211 , 238.663181
238.670139 ,   0.721177 , 7 , 10 ,   0.004366 , 238.670125
238.677083 ,   0.708862 , 7 , 10 ,   0.007911 , 238.677070
238.684028 ,   0.690893 , 7 , 10 ,   0.004598 , 238.684014
238.690972 ,   0.689041 , 7 , 10 ,   0.001250 , 238.690958
238.697917 ,   0.693181 , 7 , 10 ,   0.007396 , 238.697903
238.704861 ,   0.740636 , 7 , 10 ,   0.014159 , 238.704847
238.711806 ,   0.753898 , 7 , 10 ,   0.003633 , 238.711792
238.718750 ,   0.767518 , 7 , 10 ,   0.016917 , 238.718736
238.725694 ,   0.821399 , 7 , 10 ,   0.007210 , 238.725681
238.732639 ,   0.828367 , 7 , 10 ,   0.001266 , 238.732625
238.739583 ,   0.767222 , 7 , 10 ,   0.022378 , 238.739570
238.746528 ,   0.798401 , 7 , 10 ,   0.008381 , 238.746514
238.753472 ,   0.822956 , 7 , 10 ,   0.007543 , 238.753458
238.760417 ,   0.830903 , 7 , 10 ,   0.001798 , 238.760403
238.767361 ,   0.822274 , 7 , 10 ,   0.006432 , 238.767347
238.774306 ,   0.802565 , 7 , 10 ,   0.006711 , 238.774292
238.781250 ,   0.794257 , 7 , 10 ,   0.001785 , 238.781236
238.788194 ,   0.796293 , 7 , 10 ,   0.003585 , 238.788181
238.795139 ,   0.788224 , 7 , 10 ,   0.003148 , 238.795125
238.802083 ,   0.803644 , 7 , 10 ,   0.007133 , 238.802070
238.809028 ,   0.841129 , 7 , 10 ,   0.012477 , 238.809014
238.815972 ,   0.848422 , 7 , 10 ,   0.005350 , 238.815958
238.822917 ,   0.809171 , 7 , 10 ,   0.027032 , 238.822903
238.829861 ,   0.767697 , 7 , 10 ,   0.003795 , 238.829847
238.836806 ,   0.748578 , 7 , 10 ,   0.004302 , 238.836792
238.843750 ,   0.749521 , 7 , 10 ,   0.008923 , 238.843736
238.850694 ,   0.728291 , 7 , 10 ,   0.006175 , 238.850681
238.857639 ,   0.713937 , 7 , 10 ,   0.005049 , 238.857625
238.864583 ,   0.699300 , 7 , 10 ,   0.004511 , 238.864570
238.871528 ,   0.725741 , 7 , 10 ,   0.004953 , 238.871514
238.878472 ,   0.721000 , 7 , 10 ,   0.003288 , 238.878458
238.885417 ,   0.742327 , 7 , 10 ,   0.011258 , 238.885403
238.892361 ,   0.770933 , 7 , 10 ,   0.007924 , 238.892347
238.899306 ,   0.790871 , 7 , 10 ,   0.002293 , 238.899292
238.906250 ,   0.797288 , 7 , 10 ,   0.000439 , 238.906236
238.913194 ,   0.811611 , 7 , 10 ,   0.014058 , 238.913181
238.920139 ,   0.840390 , 7 , 10 ,   0.004839 , 238.920125
238.927083 ,   0.836394 , 7 , 10 ,   0.002145 , 238.927070
238.934028 ,   0.839389 , 7 , 10 ,   0.002525 , 238.934014
238.940972 ,   0.825325 , 7 , 10 ,   0.007406 , 238.940958
238.947917 ,   0.798495 , 7 , 10 ,   0.009449 , 238.947903
238.954861 ,   0.773719 , 7 , 10 ,   0.003811 , 238.954847
238.961806 ,   0.786009 , 7 , 10 ,   0.007305 , 238.961792
238.968750 ,   0.805496 , 7 , 10 ,   0.011994 , 238.968736
238.975694 ,   0.813999 , 7 , 10 ,   0.006010 , 238.975681
238.982639 ,   0.812089 , 7 , 10 ,   0.001591 , 238.982625
238.989583 ,   0.806789 , 7 , 10 ,   0.003617 , 238.989570
238.996528 ,   0.783947 , 7 , 10 ,   0.010774 , 238.996514
239.003472 ,   0.795810 , 7 , 10 ,   0.007317 , 239.003458
239.010417 ,   0.787652 , 7 , 10 ,   0.005815 , 239.010403
239.017361 ,   0.783259 , 7 , 10 ,   0.018881 , 239.017347
239.024306 ,   0.844084 , 7 , 10 ,   0.011597 , 239.024292
239.031250 ,   0.861114 , 7 , 10 ,   0.002774 , 239.031236
239.038194 ,   0.848442 , 7 , 10 ,   0.008823 , 239.038181
239.045139 ,   0.799006 , 7 , 10 ,   0.012849 , 239.045125
239.052083 ,   0.770336 , 7 , 10 ,   0.006142 , 239.052070
239.059028 ,   0.806543 , 7 , 10 ,   0.021878 , 239.059014
239.065972 ,   0.850808 , 7 , 10 ,   0.009141 , 239.065958
239.072917 ,   0.815440 , 7 , 10 ,   0.017381 , 239.072903
239.079861 ,   0.787586 , 7 , 10 ,   0.005304 , 239.079847
239.086806 ,   0.799995 , 7 , 10 ,   0.009807 , 239.086792
239.093750 ,   0.833256 , 7 , 10 ,   0.015924 , 239.093736
239.100694 ,   0.822483 , 7 , 10 ,   0.002467 , 239.100681
239.107639 ,   0.816687 , 7 , 10 ,   0.002412 , 239.107625
239.114583 ,   0.812537 , 7 , 10 ,   0.001165 , 239.114570
239.121528 ,   0.806717 , 7 , 10 ,   0.003355 , 239.121514
239.128472 ,   0.791395 , 7 , 10 ,   0.006779 , 239.128458
239.135417 ,   0.769254 , 7 , 10 ,   0.008881 , 239.135403
239.142361 ,   0.761234 , 7 , 10 ,   0.005549 , 239.142347
239.149306 ,   0.761774 , 7 , 10 ,   0.007321 , 239.149292
239.156250 ,   0.817163 , 7 , 10 ,   0.015789 , 239.156236
239.163194 ,   0.843667 , 7 , 10 ,   0.017055 , 239.163181
239.170139 ,   0.855127 , 7 , 10 ,   0.003160 , 239.170125
239.177083 ,   0.855489 , 7 , 10 ,   0.001589 , 239.177070
239.184028 ,   0.830804 , 7 , 10 ,   0.014277 , 239.184014
239.190972 ,   0.810849 , 7 , 10 ,   0.017769 , 239.190958
239.197917 ,   0.789090 , 7 , 10 ,   0.003697 , 239.197903
239.204861 ,   0.795061 , 7 , 10 ,   0.007514 , 239.204847
239.211806 ,   0.800754 , 7 , 10 ,   0.008648 , 239.211792
239.218750 ,   0.781697 , 7 , 10 ,   0.001854 , 239.218736
239.225694 ,   0.788219 , 7 , 10 ,   0.001114 , 239.225681
239.232639 ,   0.783571 , 7 , 10 ,   0.002947 , 239.232625
239.239583 ,   0.770617 , 7 , 10 ,   0.007832 , 239.239570
239.246528 ,   0.761280 , 7 , 10 ,   0.001561 , 239.246514
239.253472 ,   0.759310 , 7 , 10 ,   0.001090 , 239.253458
239.260417 ,   0.760215 , 7 , 10 ,   0.000855 , 239.260403
239.267361 ,   0.769504 , 7 , 10 ,   0.002660 , 239.267347
239.274306 ,   0.773521 , 7 , 10 ,   0.001752 , 239.274292
239.281250 ,   0.760944 , 7 , 10 ,   0.003703 , 239.281236
239.288194 ,   0.763804 , 7 , 10 ,   0.002287 , 239.288181
239.295139 ,   0.783104 , 7 , 10 ,   0.008200 , 239.295125
239.302083 ,   0.792475 , 7 , 10 ,   0.003749 , 239.302070
239.309028 ,   0.799758 , 7 , 10 ,   0.003770 , 239.309014
239.315972 ,   0.807459 , 7 , 10 ,   0.004307 , 239.315958
239.322917 ,   0.797676 , 7 , 10 ,   0.003904 , 239.322903
239.329861 ,   0.796526 , 7 , 10 ,   0.002019 , 239.329847
239.336806 ,   0.795474 , 7 , 10 ,   0.007327 , 239.336792
239.343750 ,   0.778783 , 7 , 10 ,   0.006641 , 239.343736
239.350694 ,   0.801348 , 7 , 10 ,   0.007600 , 239.350681
239.357639 ,   0.827592 , 7 , 10 ,   0.007517 , 239.357625
239.364583 ,   0.814114 , 7 , 10 ,   0.005319 , 239.364570
239.371528 ,   0.814539 , 7 , 10 ,   0.001999 , 239.371514
239.378472 ,   0.814013 , 7 , 10 ,   0.001181 , 239.378458
239.385417 ,   0.828114 , 7 , 10 ,   0.004620 , 239.385403
239.392361 ,   0.826818 , 7 , 10 ,   0.003838 , 239.392347
239.399306 ,   0.815548 , 7 , 10 ,   0.008089 , 239.399292
239.406250 ,   0.780654 , 7 , 10 ,   0.005389 , 239.406236
239.413194 ,   0.794700 , 7 , 10 ,   0.007655 , 239.413181
239.420139 ,   0.808776 , 7 , 10 ,   0.004779 , 239.420125
239.427083 ,   0.816182 , 7 , 10 ,   0.007099 , 239.427070
239.434028 ,   0.811694 , 7 , 10 ,   0.004520 , 239.434014
239.440972 ,   0.803874 , 7 , 10 ,   0.001279 , 239.440958
239.447917 ,   0.802210 , 7 , 10 ,   0.000846 , 239.447903
239.454861 ,   0.804098 , 7 , 10 ,   0.001310 , 239.454847
239.461806 ,   0.797112 , 7 , 10 ,   0.004704 , 239.461792
239.468750 ,   0.786599 , 7 , 10 ,   0.003497 , 239.468736
239.475694 ,   0.789668 , 7 , 10 ,   0.003335 , 239.475681
239.482639 ,   0.816882 , 7 , 10 ,   0.012628 , 239.482625
239.489583 ,   0.822821 , 7 , 10 ,   0.002051 , 239.489570
239.496528 ,   0.803085 , 7 , 10 ,   0.009715 , 239.496514
239.503472 ,   0.774170 , 7 , 10 ,   0.008211 , 239.503458
239.510417 ,   0.762804 , 7 , 10 ,   0.004853 , 239.510403
239.517361 ,   0.783335 , 7 , 10 ,   0.003416 , 239.517347
239.524306 ,   0.786799 , 7 , 10 ,   0.003680 , 239.524292
239.531250 ,   0.794095 , 7 , 10 ,   0.000610 , 239.531236
239.538194 ,   0.791201 , 7 , 10 ,   0.001267 , 239.538181
239.545139 ,   0.800337 , 7 , 10 ,   0.001710 , 239.545125
239.552083 ,   0.804269 , 7 , 10 ,   0.002950 , 239.552070
239.559028 ,   0.817082 , 7 , 10 ,   0.001985 , 239.559014
239.565972 ,   0.806669 , 7 , 10 ,   0.003845 , 239.565958
239.572917 ,   0.809826 , 7 , 10 ,   0.001100 , 239.572903
239.579861 ,   0.796415 , 7 , 10 ,   0.006581 , 239.579847
239.586806 ,   0.788532 , 7 , 10 ,   0.005537 , 239.586792
239.593750 ,   0.808924 , 7 , 10 ,   0.006057 , 239.593736
239.600694 ,   0.782394 , 7 , 10 ,   0.005488 , 239.600681
239.607639 ,   0.774279 , 7 , 10 ,   0.005669 , 239.607625
239.614583 ,   0.763408 , 7 , 10 ,   0.008732 , 239.614570
239.621528 ,   0.737969 , 7 , 10 ,   0.004558 , 239.621514
239.628472 ,   0.756637 , 7 , 10 ,   0.014279 , 239.628458
239.635417 ,   0.796216 , 7 , 10 ,   0.016441 , 239.635403
239.642361 ,   0.803030 , 7 , 10 ,   0.002576 , 239.642347
239.649306 ,   0.790221 , 7 , 10 ,   0.007270 , 239.649292
239.656250 ,   0.774270 , 7 , 10 ,   0.001968 , 239.656236
239.663194 ,   0.771329 , 7 , 10 ,   0.004580 , 239.663181
239.670139 ,   0.752746 , 7 , 10 ,   0.004435 , 239.670125
239.677083 ,   0.761940 , 7 , 10 ,   0.011111 , 239.677070
239.684028 ,   0.795901 , 7 , 10 ,   0.008233 , 239.684014
239.690972 ,   0.781733 , 7 , 10 ,   0.015910 , 239.690958
239.697917 ,   0.743059 , 7 , 10 ,   0.008608 , 239.697903
239.704861 ,   0.737587 , 7 , 10 ,   0.009704 , 239.704847
239.711806 ,   0.700194 , 7 , 10 ,   0.009865 , 239.711792
239.718750 ,   0.680441 , 7 , 10 ,   0.002124 , 239.718736
239.725694 ,   0.682473 , 7 , 10 ,   0.000998 , 239.725681
239.732639 ,   0.689178 , 7 , 10 ,   0.003101 , 239.732625
239.739583 ,   0.688610 , 7 , 10 ,   0.001811 , 239.739570
239.746528 ,   0.677675 , 7 , 10 ,   0.004565 , 239.746514
239.753472 ,   0.671599 , 7 , 10 ,   0.003929 , 239.753458
239.760417 ,   0.657871 , 7 , 10 ,   0.003398 , 239.760403
239.767361 ,   0.663701 , 7 , 10 ,   0.010710 , 239.767347
239.774306 ,   0.679880 , 7 , 10 ,   0.008624 , 239.774292
239.781250 ,   0.707469 , 7 , 10 ,   0.003711 , 239.781236
239.788194 ,   0.713113 , 7 , 10 ,   0.004866 , 239.788181
239.795139 ,   0.699590 , 7 , 10 ,   0.005951 , 239.795125
239.802083 ,   0.714207 , 7 , 10 ,   0.008401 , 239.802070
239.809028 ,   0.720076 , 7 , 10 ,   0.006534 , 239.809014
239.815972 ,   0.712498 , 7 , 10 ,   0.004471 , 239.815958
239.822917 ,   0.711261 , 7 , 10 ,   0.001872 , 239.822903
239.829861 ,   0.712931 , 7 , 10 ,   0.000771 , 239.829847
239.836806 ,   0.717523 , 7 , 10 ,   0.002303 , 239.836792
239.843750 ,   0.736370 , 7 , 10 ,   0.011441 , 239.843736
239.850694 ,   0.786917 , 7 , 10 ,   0.005080 , 239.850681
239.857639 ,   0.775081 , 7 , 10 ,   0.005851 , 239.857625
239.864583 ,   0.756407 , 7 , 10 ,   0.004236 , 239.864570
239.871528 ,   0.745795 , 7 , 10 ,   0.004681 , 239.871514
239.878472 ,   0.762684 , 7 , 10 ,   0.003028 , 239.878458
239.885417 ,   0.779214 , 7 , 10 ,   0.012445 , 239.885403
239.892361 ,   0.812398 , 7 , 10 ,   0.007559 , 239.892347
239.899306 ,   0.815055 , 7 , 10 ,   0.000917 , 239.899292
239.906250 ,   0.806060 , 7 , 10 ,   0.006911 , 239.906236
239.913194 ,   0.788155 , 7 , 10 ,   0.004800 , 239.913181
239.920139 ,   0.767174 , 7 , 10 ,   0.004123 , 239.920125
239.927083 ,   0.768297 , 7 , 10 ,   0.001847 , 239.927070
239.934028 ,   0.750801 , 7 , 10 ,   0.012953 , 239.934014
239.940972 ,   0.733634 , 7 , 10 ,   0.003499 , 239.940958
239.947917 ,   0.720138 , 7 , 10 ,   0.003520 , 239.947903
239.954861 ,   0.730799 , 7 , 10 ,   0.003664 , 239.954847
239.961806 ,   0.715117 , 7 , 10 ,   0.004451 , 239.961792
239.968750 ,   0.733797 , 7 , 10 ,   0.004867 , 239.968736
239.975694 ,   0.732331 , 7 , 10 ,   0.004966 , 239.975681
239.982639 ,   0.734199 , 7 , 10 ,   0.008090 , 239.982625
239.989583 ,   0.745588 , 7 , 10 ,   0.000647 , 239.989570
239.996528 ,   0.739592 , 7 , 10 ,   0.005851 , 239.996514
240.003472 ,   0.715195 , 7 , 10 ,   0.005685 , 240.003458
240.010417 ,   0.712304 , 7 , 10 ,   0.003624 , 240.010403
240.017361 ,   0.707760 , 7 , 10 ,   0.003513 , 240.017347
240.024306 ,   0.732202 , 7 , 10 ,   0.005154 , 240.024292
240.031250 ,   0.725008 , 7 , 10 ,   0.006249 , 240.031236
240.038194 ,   0.716981 , 7 , 10 ,   0.005293 , 240.038181
240.045139 ,   0.724669 , 7 , 10 ,   0.006317 , 240.045125
240.052083 ,   0.716592 , 7 , 10 ,   0.012185 , 240.052070
240.059028 ,   0.673630 , 7 , 10 ,   0.007574 , 240.059014
240.065972 ,   0.668414 , 7 , 10 ,   0.003562 , 240.065958
240.072917 ,   0.677066 , 7 , 10 ,   0.016880 , 240.072903
240.079861 ,   0.722580 , 7 , 10 ,   0.005814 , 240.079847
240.086806 ,   0.729367 , 7 , 10 ,   0.004071 , 240.086792
240.093750 ,   0.718996 , 7 , 10 ,   0.004888 , 240.093736
240.100694 ,   0.706372 , 7 , 10 ,   0.003509 , 240.100681
240.107639 ,   0.694684 , 7 , 10 ,   0.003735 , 240.107625
240.114583 ,   0.683259 , 7 , 10 ,   0.005589 , 240.114570
240.121528 ,   0.675349 , 7 , 10 ,   0.002779 , 240.121514
240.128472 ,   0.675469 , 7 , 10 ,   0.002120 , 240.128458
