%
Observatory Name: VENUS
Region: Saanich Inlet
Node Location: Central Node
Study Area: VIP
Site: VIP-16 from: 2012-Feb-26 to: 2012-Aug-12 Latitude(decdeg N): 48.6514 Longitude(decdeg W): 123.4791 Depth(m): 96
Site: VIP-17 from: 2012-Aug-12 to: 2012-Sep-22 Latitude(decdeg N): 48.6513 Longitude(decdeg W): 123.4864 Depth(m): 96
Water Property: Temperature Units: C
Device: SeaBird CTD 16 plus 6536 from: 2011-Oct-02 to: 2012-Sep-22
Sample Period: 60s from:2011-10-04 to: 2012-09-22
This data set was concatenated from multiple devices and sites in the VIP study area.
This data has been averaged into 10 minute intervals.
Time given is the middle of the averaging bin. The mean of the time bin is also given.
Time Format: number of decimal days from the start of the current year (Start Time)
Data Gaps are represented by NaN's (Not a Number). See metadata for more information.
QC Flag: 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information.
Start Time: 2012-01-01 00:00:00
Time Zone: UTC
%
Time (UTC) , Temperature (C) , Temperature QC Flag , Temperature Number Data Averaged , Temperature Standard Deviation , Temperature Bin Time Mean
239.079861 ,   8.886990 , 7 , 10 ,   0.000484 , 239.079847
239.086806 ,   8.886870 , 7 , 10 ,   0.000566 , 239.086792
239.093750 ,   8.883440 , 7 , 10 ,   0.001619 , 239.093736
239.100694 ,   8.883540 , 7 , 10 ,   0.000453 , 239.100681
239.107639 ,   8.884140 , 7 , 10 ,   0.000227 , 239.107625
239.114583 ,   8.884730 , 7 , 10 ,   0.000337 , 239.114570
239.121528 ,   8.884720 , 7 , 10 ,   0.000162 , 239.121514
239.128472 ,   8.886120 , 7 , 10 ,   0.001966 , 239.128458
239.135417 ,   8.885760 , 7 , 10 ,   0.001195 , 239.135403
239.142361 ,   8.886570 , 7 , 10 ,   0.001256 , 239.142347
239.149306 ,   8.885520 , 7 , 10 ,   0.003113 , 239.149292
239.156250 ,   8.881140 , 7 , 10 ,   0.001149 , 239.156236
239.163194 ,   8.882210 , 7 , 10 ,   0.000463 , 239.163181
239.170139 ,   8.883130 , 7 , 10 ,   0.000604 , 239.170125
239.177083 ,   8.884500 , 7 , 10 ,   0.000392 , 239.177070
239.184028 ,   8.884460 , 7 , 10 ,   0.000994 , 239.184014
239.190972 ,   8.884610 , 7 , 10 ,   0.000472 , 239.190958
239.197917 ,   8.883360 , 7 , 10 ,   0.000484 , 239.197903
239.204861 ,   8.883390 , 7 , 10 ,   0.000806 , 239.204847
239.211806 ,   8.882970 , 7 , 10 ,   0.000531 , 239.211792
239.218750 ,   8.883440 , 7 , 10 ,   0.000617 , 239.218736
239.225694 ,   8.883480 , 7 , 10 ,   0.000464 , 239.225681
239.232639 ,   8.884170 , 7 , 10 ,   0.000422 , 239.232625
239.239583 ,   8.884380 , 7 , 10 ,   0.000297 , 239.239570
239.246528 ,   8.883990 , 7 , 10 ,   0.000256 , 239.246514
239.253472 ,   8.884180 , 7 , 10 ,   0.000377 , 239.253458
239.260417 ,   8.883710 , 7 , 10 ,   0.000208 , 239.260403
239.267361 ,   8.883190 , 7 , 10 ,   0.000311 , 239.267347
239.274306 ,   8.883050 , 7 , 10 ,   0.000295 , 239.274292
239.281250 ,   8.882780 , 7 , 10 ,   0.000123 , 239.281236
239.288194 ,   8.882820 , 7 , 10 ,   0.000286 , 239.288181
239.295139 ,   8.882860 , 7 , 10 ,   0.000350 , 239.295125
239.302083 ,   8.882710 , 7 , 10 ,   0.000348 , 239.302070
239.309028 ,   8.882650 , 7 , 10 ,   0.000143 , 239.309014
239.315972 ,   8.882880 , 7 , 10 ,   0.000193 , 239.315958
239.322917 ,   8.883550 , 7 , 10 ,   0.000299 , 239.322903
239.329861 ,   8.886590 , 7 , 10 ,   0.003410 , 239.329847
239.336806 ,   8.886160 , 7 , 10 ,   0.002360 , 239.336792
239.343750 ,   8.884480 , 7 , 10 ,   0.001218 , 239.343736
239.350694 ,   8.884550 , 7 , 10 ,   0.000582 , 239.350681
239.357639 ,   8.883210 , 7 , 10 ,   0.001427 , 239.357625
239.364583 ,   8.881790 , 7 , 10 ,   0.000409 , 239.364570
239.371528 ,   8.881690 , 7 , 10 ,   0.000218 , 239.371514
239.378472 ,   8.880820 , 7 , 10 ,   0.000408 , 239.378458
239.385417 ,   8.879980 , 7 , 10 ,   0.000840 , 239.385403
239.392361 ,   8.875080 , 7 , 10 ,   0.001229 , 239.392347
239.399306 ,   8.877440 , 7 , 10 ,   0.003788 , 239.399292
239.406250 ,   8.882900 , 7 , 10 ,   0.001322 , 239.406236
239.413194 ,   8.878050 , 7 , 10 ,   0.001405 , 239.413181
239.420139 ,   8.878550 , 7 , 10 ,   0.000600 , 239.420125
239.427083 ,   8.874840 , 7 , 10 ,   0.002426 , 239.427070
239.434028 ,   8.875310 , 7 , 10 ,   0.000861 , 239.434014
239.440972 ,   8.873810 , 7 , 10 ,   0.000288 , 239.440958
239.447917 ,   8.874070 , 7 , 10 ,   0.000340 , 239.447903
239.454861 ,   8.874840 , 7 , 10 ,   0.000448 , 239.454847
239.461806 ,   8.874700 , 7 , 10 ,   0.000531 , 239.461792
239.468750 ,   8.874760 , 7 , 10 ,   0.000604 , 239.468736
239.475694 ,   8.876650 , 7 , 10 ,   0.001088 , 239.475681
239.482639 ,   8.871560 , 7 , 10 ,   0.002202 , 239.482625
239.489583 ,   8.869680 , 7 , 10 ,   0.002329 , 239.489570
239.496528 ,   8.877740 , 7 , 10 ,   0.001974 , 239.496514
239.503472 ,   8.880350 , 7 , 10 ,   0.000930 , 239.503458
239.510417 ,   8.878480 , 7 , 10 ,   0.001796 , 239.510403
239.517361 ,   8.879700 , 7 , 10 ,   0.001934 , 239.517347
239.524306 ,   8.882230 , 7 , 10 ,   0.000450 , 239.524292
239.531250 ,   8.880430 , 7 , 10 ,   0.000643 , 239.531236
239.538194 ,   8.876320 , 7 , 10 ,   0.001394 , 239.538181
239.545139 ,   8.875500 , 7 , 10 ,   0.001164 , 239.545125
239.552083 ,   8.874890 , 7 , 10 ,   0.001516 , 239.552070
239.559028 ,   8.874290 , 7 , 10 ,   0.000871 , 239.559014
239.565972 ,   8.878570 , 7 , 10 ,   0.002966 , 239.565958
239.572917 ,   8.877690 , 7 , 10 ,   0.001137 , 239.572903
239.579861 ,   8.880690 , 7 , 10 ,   0.001166 , 239.579847
239.586806 ,   8.880900 , 7 , 10 ,   0.003108 , 239.586792
239.593750 ,   8.877050 , 7 , 10 ,   0.001999 , 239.593736
239.600694 ,   8.880230 , 7 , 10 ,   0.000320 , 239.600681
239.607639 ,   8.879440 , 7 , 10 ,   0.000250 , 239.607625
239.614583 ,   8.880380 , 7 , 10 ,   0.000492 , 239.614570
239.621528 ,   8.880510 , 7 , 10 ,   0.000160 , 239.621514
239.628472 ,   8.879240 , 7 , 10 ,   0.000460 , 239.628458
239.635417 ,   8.879160 , 7 , 10 ,   0.000499 , 239.635403
239.642361 ,   8.879480 , 7 , 10 ,   0.001409 , 239.642347
239.649306 ,   8.879750 , 7 , 10 ,   0.001030 , 239.649292
239.656250 ,   8.879270 , 7 , 10 ,   0.000323 , 239.656236
239.663194 ,   8.879200 , 7 , 10 ,   0.000452 , 239.663181
239.670139 ,   8.879680 , 7 , 10 ,   0.000459 , 239.670125
239.677083 ,   8.882560 , 7 , 10 ,   0.001352 , 239.677070
239.684028 ,   8.884880 , 7 , 10 ,   0.000745 , 239.684014
239.690972 ,   8.885870 , 7 , 10 ,   0.001036 , 239.690958
239.697917 ,   8.882590 , 7 , 10 ,   0.001476 , 239.697903
239.704861 ,   8.881640 , 7 , 10 ,   0.000734 , 239.704847
239.711806 ,   8.884760 , 7 , 10 ,   0.001218 , 239.711792
239.718750 ,   8.886420 , 7 , 10 ,   0.000210 , 239.718736
239.725694 ,   8.884980 , 7 , 10 ,   0.000559 , 239.725681
239.732639 ,   8.883950 , 7 , 10 ,   0.000389 , 239.732625
239.739583 ,   8.883720 , 7 , 10 ,   0.000388 , 239.739570
239.746528 ,   8.884790 , 7 , 10 ,   0.000191 , 239.746514
239.753472 ,   8.883280 , 7 , 10 ,   0.001062 , 239.753458
239.760417 ,   8.880760 , 7 , 10 ,   0.001253 , 239.760403
239.767361 ,   8.880210 , 7 , 10 ,   0.000477 , 239.767347
239.774306 ,   8.880530 , 7 , 10 ,   0.000200 , 239.774292
239.781250 ,   8.879380 , 7 , 10 ,   0.000379 , 239.781236
239.788194 ,   8.880120 , 7 , 10 ,   0.000859 , 239.788181
239.795139 ,   8.880780 , 7 , 10 ,   0.000728 , 239.795125
239.802083 ,   8.879830 , 7 , 10 ,   0.000556 , 239.802070
239.809028 ,   8.880430 , 7 , 10 ,   0.000275 , 239.809014
239.815972 ,   8.881270 , 7 , 10 ,   0.000680 , 239.815958
239.822917 ,   8.882340 , 7 , 10 ,   0.000196 , 239.822903
239.829861 ,   8.882160 , 7 , 10 ,   0.000425 , 239.829847
239.836806 ,   8.880910 , 7 , 10 ,   0.000615 , 239.836792
239.843750 ,   8.878680 , 7 , 10 ,   0.001922 , 239.843736
239.850694 ,   8.876560 , 7 , 10 ,   0.001080 , 239.850681
239.857639 ,   8.878130 , 7 , 10 ,   0.000521 , 239.857625
239.864583 ,   8.878950 , 7 , 10 ,   0.001239 , 239.864570
239.871528 ,   8.877450 , 7 , 10 ,   0.001058 , 239.871514
239.878472 ,   8.876940 , 7 , 10 ,   0.000896 , 239.878458
239.885417 ,   8.873410 , 7 , 10 ,   0.000759 , 239.885403
239.892361 ,   8.872460 , 7 , 10 ,   0.000608 , 239.892347
239.899306 ,   8.873700 , 7 , 10 ,   0.000691 , 239.899292
239.906250 ,   8.876850 , 7 , 10 ,   0.001389 , 239.906236
239.913194 ,   8.880850 , 7 , 10 ,   0.001319 , 239.913181
239.920139 ,   8.881570 , 7 , 10 ,   0.001389 , 239.920125
239.927083 ,   8.882150 , 7 , 10 ,   0.000387 , 239.927070
239.934028 ,   8.884290 , 7 , 10 ,   0.001554 , 239.934014
239.940972 ,   8.885100 , 7 , 10 ,   0.000807 , 239.940958
239.947917 ,   8.885020 , 7 , 10 ,   0.000846 , 239.947903
239.954861 ,   8.885530 , 7 , 10 ,   0.001185 , 239.954847
239.961806 ,   8.887000 , 7 , 10 ,   0.002835 , 239.961792
239.968750 ,   8.884120 , 7 , 10 ,   0.000336 , 239.968736
239.975694 ,   8.884750 , 7 , 10 ,   0.000417 , 239.975681
239.982639 ,   8.884520 , 7 , 10 ,   0.000079 , 239.982625
239.989583 ,   8.884430 , 7 , 10 ,   0.000142 , 239.989570
239.996528 ,   8.884730 , 7 , 10 ,   0.000738 , 239.996514
240.003472 ,   8.884610 , 7 , 10 ,   0.000407 , 240.003458
240.010417 ,   8.885050 , 7 , 10 ,   0.000568 , 240.010403
240.017361 ,   8.884700 , 7 , 10 ,   0.000663 , 240.017347
240.024306 ,   8.884240 , 7 , 10 ,   0.000291 , 240.024292
240.031250 ,   8.884860 , 7 , 10 ,   0.000227 , 240.031236
240.038194 ,   8.885560 , 7 , 10 ,   0.000587 , 240.038181
240.045139 ,   8.885860 , 7 , 10 ,   0.000280 , 240.045125
240.052083 ,   8.886560 , 7 , 10 ,   0.002060 , 240.052070
240.059028 ,   8.889750 , 7 , 10 ,   0.000242 , 240.059014
240.065972 ,   8.889270 , 7 , 10 ,   0.000604 , 240.065958
240.072917 ,   8.887080 , 7 , 10 ,   0.002015 , 240.072903
240.079861 ,   8.884000 , 7 , 10 ,   0.001738 , 240.079847
240.086806 ,   8.885830 , 7 , 10 ,   0.002399 , 240.086792
240.093750 ,   8.885890 , 7 , 10 ,   0.001269 , 240.093736
240.100694 ,   8.886720 , 7 , 10 ,   0.001213 , 240.100681
240.107639 ,   8.887150 , 7 , 10 ,   0.000532 , 240.107625
240.114583 ,   8.891110 , 7 , 10 ,   0.002751 , 240.114570
240.121528 ,   8.891960 , 7 , 10 ,   0.001373 , 240.121514
240.128472 ,   8.893330 , 7 , 10 ,   0.000908 , 240.128458
240.135417 ,   8.892890 , 7 , 10 ,   0.003355 , 240.135403
240.142361 ,   8.891530 , 7 , 10 ,   0.001687 , 240.142347
240.149306 ,   8.891390 , 7 , 10 ,   0.002081 , 240.149292
240.156250 ,   8.887340 , 7 , 10 ,   0.000295 , 240.156236
240.163194 ,   8.887400 , 7 , 10 ,   0.000427 , 240.163181
240.170139 ,   8.886760 , 7 , 10 ,   0.000276 , 240.170125
240.177083 ,   8.884500 , 7 , 10 ,   0.001851 , 240.177070
240.184028 ,   8.884330 , 7 , 10 ,   0.001308 , 240.184014
240.190972 ,   8.882920 , 7 , 10 ,   0.000539 , 240.190958
240.197917 ,   8.885490 , 7 , 10 ,   0.000387 , 240.197903
240.204861 ,   8.885470 , 7 , 10 ,   0.000170 , 240.204847
240.211806 ,   8.883280 , 7 , 10 ,   0.000975 , 240.211792
240.218750 ,   8.880620 , 7 , 10 ,   0.001294 , 240.218736
240.225694 ,   8.879280 , 7 , 10 ,   0.000199 , 240.225681
240.232639 ,   8.879960 , 7 , 10 ,   0.000631 , 240.232625
240.239583 ,   8.874810 , 7 , 10 ,   0.002902 , 240.239570
240.246528 ,   8.879550 , 7 , 10 ,   0.003784 , 240.246514
240.253472 ,   8.879190 , 7 , 10 ,   0.001570 , 240.253458
240.260417 ,   8.879340 , 7 , 10 ,   0.001357 , 240.260403
240.267361 ,   8.884410 , 7 , 10 ,   0.001185 , 240.267347
240.274306 ,   8.884630 , 7 , 10 ,   0.003445 , 240.274292
240.281250 ,   8.885590 , 7 , 10 ,   0.002404 , 240.281236
240.288194 ,   8.889220 , 7 , 10 ,   0.001825 , 240.288181
240.295139 ,   8.886280 , 7 , 10 ,   0.001661 , 240.295125
240.302083 ,   8.891910 , 7 , 10 ,   0.001939 , 240.302070
240.309028 ,   8.892910 , 7 , 10 ,   0.002057 , 240.309014
240.315972 ,   8.893820 , 7 , 10 ,   0.000416 , 240.315958
240.322917 ,   8.892820 , 7 , 10 ,   0.000802 , 240.322903
240.329861 ,   8.890620 , 7 , 10 ,   0.000621 , 240.329847
240.336806 ,   8.889190 , 7 , 10 ,   0.000281 , 240.336792
240.343750 ,   8.888630 , 7 , 10 ,   0.000932 , 240.343736
240.350694 ,   8.888470 , 7 , 10 ,   0.000854 , 240.350681
240.357639 ,   8.886300 , 7 , 10 ,   0.000678 , 240.357625
240.364583 ,   8.882510 , 7 , 10 ,   0.001534 , 240.364570
240.371528 ,   8.881850 , 7 , 10 ,   0.001355 , 240.371514
240.378472 ,   8.884060 , 7 , 10 ,   0.001048 , 240.378458
240.385417 ,   8.881480 , 7 , 10 ,   0.003463 , 240.385403
240.392361 ,   8.882800 , 7 , 10 ,   0.003072 , 240.392347
240.399306 ,   8.883290 , 7 , 10 ,   0.002032 , 240.399292
240.406250 ,   8.880900 , 7 , 10 ,   0.002266 , 240.406236
240.413194 ,   8.879230 , 7 , 10 ,   0.000786 , 240.413181
240.420139 ,   8.880690 , 7 , 10 ,   0.001600 , 240.420125
240.427083 ,   8.881020 , 7 , 10 ,   0.001100 , 240.427070
240.434028 ,   8.876390 , 7 , 10 ,   0.002037 , 240.434014
240.440972 ,   8.874510 , 7 , 10 ,   0.000292 , 240.440958
240.447917 ,   8.873000 , 7 , 10 ,   0.001218 , 240.447903
240.454861 ,   8.871480 , 7 , 10 ,   0.000434 , 240.454847
240.461806 ,   8.873780 , 7 , 10 ,   0.001245 , 240.461792
240.468750 ,   8.875130 , 7 , 10 ,   0.000435 , 240.468736
240.475694 ,   8.874520 , 7 , 10 ,   0.000623 , 240.475681
240.482639 ,   8.874940 , 7 , 10 ,   0.000711 , 240.482625
240.489583 ,   8.880420 , 7 , 10 ,   0.001288 , 240.489570
240.496528 ,   8.880310 , 7 , 10 ,   0.002275 , 240.496514
240.503472 ,   8.878290 , 7 , 10 ,   0.001309 , 240.503458
240.510417 ,   8.877480 , 7 , 10 ,   0.000910 , 240.510403
240.517361 ,   8.875970 , 7 , 10 ,   0.000340 , 240.517347
240.524306 ,   8.875500 , 7 , 10 ,   0.000359 , 240.524292
240.531250 ,   8.875200 , 7 , 10 ,   0.000508 , 240.531236
240.538194 ,   8.875110 , 7 , 10 ,   0.000491 , 240.538181
240.545139 ,   8.876420 , 7 , 10 ,   0.001625 , 240.545125
240.552083 ,   8.877670 , 7 , 10 ,   0.002127 , 240.552070
240.559028 ,   8.875880 , 7 , 10 ,   0.000966 , 240.559014
240.565972 ,   8.875110 , 7 , 10 ,   0.000412 , 240.565958
240.572917 ,   8.875060 , 7 , 10 ,   0.000837 , 240.572903
240.579861 ,   8.877970 , 7 , 10 ,   0.001212 , 240.579847
240.586806 ,   8.880340 , 7 , 10 ,   0.001116 , 240.586792
240.593750 ,   8.881730 , 7 , 10 ,   0.000948 , 240.593736
240.600694 ,   8.879770 , 7 , 10 ,   0.001454 , 240.600681
240.607639 ,   8.878100 , 7 , 10 ,   0.001636 , 240.607625
240.614583 ,   8.880630 , 7 , 10 ,   0.002673 , 240.614570
240.621528 ,   8.878180 , 7 , 10 ,   0.000978 , 240.621514
240.628472 ,   8.880830 , 7 , 10 ,   0.002394 , 240.628458
240.635417 ,   8.880490 , 7 , 10 ,   0.002261 , 240.635403
240.642361 ,   8.879030 , 7 , 10 ,   0.000887 , 240.642347
240.649306 ,   8.880130 , 7 , 10 ,   0.001458 , 240.649292
240.656250 ,   8.880500 , 7 , 10 ,   0.000933 , 240.656236
240.663194 ,   8.877570 , 7 , 10 ,   0.001455 , 240.663181
240.670139 ,   8.877320 , 7 , 10 ,   0.001108 , 240.670125
240.677083 ,   8.878300 , 7 , 10 ,   0.000616 , 240.677070
240.684028 ,   8.879960 , 7 , 10 ,   0.000845 , 240.684014
240.690972 ,   8.884960 , 7 , 10 ,   0.006713 , 240.690958
240.697917 ,   8.887130 , 7 , 10 ,   0.006357 , 240.697903
240.704861 ,   8.879840 , 7 , 10 ,   0.001016 , 240.704847
240.711806 ,   8.880380 , 7 , 10 ,   0.001158 , 240.711792
240.718750 ,   8.881250 , 7 , 10 ,   0.000548 , 240.718736
240.725694 ,   8.880040 , 7 , 10 ,   0.000908 , 240.725681
240.732639 ,   8.884970 , 7 , 10 ,   0.000682 , 240.732625
240.739583 ,   8.882400 , 7 , 10 ,   0.001943 , 240.739570
240.746528 ,   8.882910 , 7 , 10 ,   0.000703 , 240.746514
240.753472 ,   8.883640 , 7 , 10 ,   0.000970 , 240.753458
240.760417 ,   8.883490 , 7 , 10 ,   0.001240 , 240.760403
240.767361 ,   8.879560 , 7 , 10 ,   0.001222 , 240.767347
240.774306 ,   8.878000 , 7 , 10 ,   0.000481 , 240.774292
240.781250 ,   8.880150 , 7 , 10 ,   0.002781 , 240.781236
240.788194 ,   8.882450 , 7 , 10 ,   0.001857 , 240.788181
240.795139 ,   8.879160 , 7 , 10 ,   0.002601 , 240.795125
240.802083 ,   8.877960 , 7 , 10 ,   0.001075 , 240.802070
240.809028 ,   8.879320 , 7 , 10 ,   0.000358 , 240.809014
240.815972 ,   8.879950 , 7 , 10 ,   0.000341 , 240.815958
240.822917 ,   8.880780 , 7 , 10 ,   0.000480 , 240.822903
240.829861 ,   8.882090 , 7 , 10 ,   0.000580 , 240.829847
240.836806 ,   8.882630 , 7 , 10 ,   0.000356 , 240.836792
240.843750 ,   8.882390 , 7 , 10 ,   0.000470 , 240.843736
240.850694 ,   8.883640 , 7 , 10 ,   0.002219 , 240.850681
240.857639 ,   8.887290 , 7 , 10 ,   0.001972 , 240.857625
240.864583 ,   8.885180 , 7 , 10 ,   0.001444 , 240.864570
240.871528 ,   8.884160 , 7 , 10 ,   0.002406 , 240.871514
240.878472 ,   8.883530 , 7 , 10 ,   0.000786 , 240.878458
240.885417 ,   8.882710 , 7 , 10 ,   0.001429 , 240.885403
240.892361 ,   8.880870 , 7 , 10 ,   0.000275 , 240.892347
240.899306 ,   8.880530 , 7 , 10 ,   0.000206 , 240.899292
240.906250 ,   8.880830 , 7 , 10 ,   0.000548 , 240.906236
240.913194 ,   8.883190 , 7 , 10 ,   0.002167 , 240.913181
240.920139 ,   8.882210 , 7 , 10 ,   0.001986 , 240.920125
240.927083 ,   8.881900 , 7 , 10 ,   0.001978 , 240.927070
240.934028 ,   8.881290 , 7 , 10 ,   0.001073 , 240.934014
240.940972 ,   8.881100 , 7 , 10 ,   0.000877 , 240.940958
240.947917 ,   8.881790 , 7 , 10 ,   0.001705 , 240.947903
240.954861 ,   8.885050 , 7 , 10 ,   0.002777 , 240.954847
240.961806 ,   8.883510 , 7 , 10 ,   0.001419 , 240.961792
240.968750 ,   8.883420 , 7 , 10 ,   0.000505 , 240.968736
240.975694 ,   8.884160 , 7 , 10 ,   0.001853 , 240.975681
240.982639 ,   8.886090 , 7 , 10 ,   0.002704 , 240.982625
240.989583 ,   8.883750 , 7 , 10 ,   0.001371 , 240.989570
240.996528 ,   8.883490 , 7 , 10 ,   0.001399 , 240.996514
241.003472 ,   8.881200 , 7 , 10 ,   0.000851 , 241.003458
241.010417 ,   8.880220 , 7 , 10 ,   0.000594 , 241.010403
241.017361 ,   8.880310 , 7 , 10 ,   0.000300 , 241.017347
241.024306 ,   8.880250 , 7 , 10 ,   0.000341 , 241.024292
241.031250 ,   8.880220 , 7 , 10 ,   0.000132 , 241.031236
241.038194 ,   8.881090 , 7 , 10 ,   0.000420 , 241.038181
241.045139 ,   8.882010 , 7 , 10 ,   0.000543 , 241.045125
241.052083 ,   8.882810 , 7 , 10 ,   0.001433 , 241.052070
241.059028 ,   8.880790 , 7 , 10 ,   0.000749 , 241.059014
241.065972 ,   8.879100 , 7 , 10 ,   0.000943 , 241.065958
241.072917 ,   8.877330 , 7 , 10 ,   0.000566 , 241.072903
241.079861 ,   8.877840 , 7 , 10 ,   0.000504 , 241.079847
241.086806 ,   8.876920 , 7 , 10 ,   0.000346 , 241.086792
